time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
2.000000,51,10.0.46.2,10.0.38.2,5670,5580,0,2.321280,8.013457,0.002512,0
2.000000,52,10.0.19.2,10.0.27.2,5580,5580,0,66.960000,8.069480,0.002723,0
2.000000,53,10.0.69.2,10.0.61.2,3690,3757,0,1.562912,12.023201,0.005377,0
2.000000,54,10.0.27.2,10.0.19.2,5580,5580,0,2.321280,8.009321,0.002151,0
2.000000,55,10.0.74.2,10.0.18.2,3728,3690,0,44.280000,12.098773,0.005505,0
2.000000,56,10.0.18.2,10.0.74.2,3690,3728,0,1.550848,12.033249,0.007406,0
2.000000,57,10.0.48.2,10.0.56.2,5670,5580,0,66.960000,8.060163,0.001828,0
2.000000,58,10.0.56.2,10.0.48.2,5580,5660,0,2.354560,8.011010,0.001536,0
2.000000,59,10.0.79.2,10.0.23.2,3720,3630,0,43.560000,12.107060,0.003303,0
2.000000,60,10.0.69.2,10.0.77.2,5655,5570,0,66.840000,8.056490,0.001908,0
2.000000,61,10.0.77.2,10.0.69.2,5570,5605,0,2.331680,8.005857,0.002041,0
2.000000,62,10.0.46.2,10.0.54.2,3630,3650,0,43.800000,12.094082,0.002188,0
2.000000,63,10.0.23.2,10.0.79.2,3630,3650,0,1.518400,12.017044,0.002750,0
2.000000,64,10.0.54.2,10.0.46.2,3650,3560,0,1.480960,12.025226,0.002719,0
2.000000,65,10.0.41.2,10.0.49.2,3560,3517,0,42.192416,12.087382,0.003955,0
2.000000,66,10.0.49.2,10.0.41.2,3516,3480,0,1.447680,12.009839,0.004333,0
2.000000,67,10.0.18.2,10.0.26.2,5371,5371,0,64.440416,8.091182,0.003715,0
2.000000,68,10.0.26.2,10.0.18.2,5370,5281,0,2.196928,8.011323,0.003240,0
2.000000,69,10.0.35.2,10.0.43.2,5192,5103,0,61.212864,8.070264,0.000985,0
2.000000,70,10.0.43.2,10.0.35.2,5102,5101,0,2.122048,8.002283,0.000271,0
2.000000,71,10.0.55.2,10.0.63.2,5102,5102,0,61.200864,8.059271,0.001619,0
2.000000,72,10.0.63.2,10.0.55.2,5101,5011,0,2.084608,8.004921,0.001393,0
2.000000,73,10.0.76.2,10.0.20.2,3248,3212,0,38.520864,12.100367,0.006980,0
2.000000,74,10.0.20.2,10.0.76.2,3211,3157,0,1.313344,12.034927,0.007859,0
2.000000,75,10.0.66.2,10.0.74.2,4843,4832,0,57.960864,8.077116,0.004575,0
2.000000,76,10.0.74.2,10.0.66.2,4831,4752,0,1.976864,8.026000,0.004296,0
2.000000,77,10.0.27.2,10.0.35.2,3032,2995,0,35.916864,12.112429,0.005699,0
2.000000,78,10.0.35.2,10.0.27.2,2994,2941,0,1.223488,12.021263,0.005234,0
2.000000,79,10.0.52.2,10.0.60.2,4472,4382,0,52.560864,8.059585,0.001858,0
2.000000,80,10.0.68.2,10.0.76.2,4449,4382,0,52.560864,8.061272,0.003298,0
2.000000,81,10.0.60.2,10.0.52.2,4381,4381,0,1.822528,8.009729,0.001933,0
2.000000,82,10.0.23.2,10.0.31.2,4382,4382,0,52.560864,8.092902,0.001920,0
2.000000,83,10.0.76.2,10.0.68.2,4381,4358,0,1.812960,8.013076,0.003909,0
2.000000,84,10.0.31.2,10.0.23.2,4381,4291,0,1.785088,8.007850,0.001041,0
2.000000,85,10.0.54.2,10.0.62.2,4382,4292,0,51.480864,8.073859,0.001402,0
2.000000,86,10.0.62.2,10.0.54.2,4291,4291,0,1.785088,8.007163,0.001057,0
2.000000,87,10.0.17.2,10.0.25.2,4112,4112,0,49.320864,8.088435,0.002420,0
2.000000,88,10.0.25.2,10.0.17.2,4111,4021,0,1.672768,8.004500,0.001079,0
2.000000,89,10.0.75.2,10.0.19.2,2582,2492,0,29.880864,12.093623,0.003543,0
2.000000,90,10.0.25.2,10.0.33.2,2527,2492,0,29.880864,12.111627,0.003352,0
2.000000,91,10.0.19.2,10.0.75.2,2491,2491,0,1.036288,12.016027,0.002661,0
