time,flowId,srcIP,dstIP,txPkts,rxPkts,lostPkts,throughputMbps,delayMs,jitterMs,label
3.000000,71,10.0.54.2,10.0.70.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,72,10.0.70.2,10.0.54.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,73,10.0.42.2,10.0.66.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,74,10.0.66.2,10.0.42.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,75,10.0.50.2,10.0.40.2,4367,4392,0,20.652928,6.040471,0.005516,0
3.000000,76,10.0.55.2,10.0.40.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,77,10.0.40.2,10.0.50.2,2212,2247,0,0.936032,6.004730,0.001895,0
3.000000,78,10.0.40.2,10.0.55.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,79,10.0.25.2,10.0.55.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,80,10.0.55.2,10.0.25.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,81,10.0.45.2,10.0.39.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,82,10.0.39.2,10.0.45.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,83,10.0.37.2,10.0.68.2,1699,1790,0,8.415680,6.042810,0.006662,0
3.000000,84,10.0.51.2,10.0.36.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,85,10.0.68.2,10.0.37.2,920,920,0,0.384896,6.020777,0.004207,0
3.000000,86,10.0.36.2,10.0.51.2,0,0,0,0.000000,0.000000,0.000000,0
3.000000,87,10.0.49.2,10.0.16.2,4370,4464,0,20.993344,6.033353,0.006079,0
3.000000,88,10.0.16.2,10.0.49.2,2284,2284,0,0.954048,6.003800,0.001381,0
3.000000,89,10.0.71.2,10.0.60.2,1155,1155,0,4.973280,6.105805,0.007128,0
3.000000,90,10.0.60.2,10.0.71.2,593,727,0,0.303840,6.004439,0.001168,0
3.000000,91,10.0.73.2,10.0.44.2,2898,2899,0,13.631552,6.036996,0.006829,0
3.000000,92,10.0.44.2,10.0.73.2,1483,1544,0,0.644992,6.005622,0.003399,0
3.000000,93,10.0.17.2,10.0.42.2,4375,4457,0,20.958528,6.032572,0.005763,0
3.000000,94,10.0.42.2,10.0.17.2,2247,2271,0,0.946464,6.003269,0.001107,0
3.000000,95,10.0.34.2,10.0.48.2,4016,4016,0,18.885632,6.034153,0.006227,0
3.000000,96,10.0.48.2,10.0.34.2,2168,2235,0,0.944736,6.003105,0.000924,0
3.000000,97,10.0.21.2,10.0.71.2,5471,5449,0,25.632096,6.033055,0.005305,0
3.000000,98,10.0.71.2,10.0.21.2,2744,2744,0,1.144448,6.008791,0.001464,0
3.000000,99,10.0.46.2,10.0.74.2,4285,4241,0,19.949664,6.031249,0.004798,0
3.000000,100,10.0.74.2,10.0.46.2,2123,2123,0,0.883424,6.002996,0.000566,0
3.000000,101,10.0.66.2,10.0.59.2,5449,5449,0,25.624672,6.056175,0.005884,0
3.000000,102,10.0.39.2,10.0.29.2,5608,5619,0,26.425024,6.034606,0.005607,0
3.000000,103,10.0.59.2,10.0.66.2,2842,2931,0,1.229536,6.004089,0.001718,0
3.000000,104,10.0.29.2,10.0.39.2,2810,2892,0,1.203136,6.003725,0.001819,0
3.000000,105,10.0.67.2,10.0.19.2,6352,6528,0,30.699456,6.034276,0.005798,0
3.000000,106,10.0.19.2,10.0.67.2,3363,3363,0,1.407776,6.003450,0.001006,0
3.000000,107,10.0.75.2,10.0.64.2,3822,3825,0,16.479200,4.032273,0.006408,0
3.000000,108,10.0.64.2,10.0.75.2,1914,2046,0,0.851136,4.010998,0.002127,0
3.000000,109,10.0.79.2,10.0.57.2,7438,7573,0,35.616352,6.033707,0.006228,0
3.000000,110,10.0.57.2,10.0.79.2,3898,3898,0,1.631296,6.002943,0.000554,0
3.000000,111,10.0.41.2,10.0.77.2,7441,7441,0,34.998144,6.034244,0.005246,0
3.000000,112,10.0.76.2,10.0.27.2,7563,7830,0,33.738080,6.035434,0.006142,0
